timestamp,location,pm25,pm10,aqi,co2
2025-11-06 09:20:53.751808,hospital_C,73.12,102.59,168.7,419.9
2025-11-06 10:20:53.751808,hospital_C,41.78,63.3,116.0,412.4
2025-11-06 11:20:53.751808,hospital_C,36.09,56.38,101.7,410.3
2025-11-06 12:20:53.751808,hospital_C,63.59,87.78,158.6,412.9
2025-11-06 13:20:53.751808,hospital_C,42.02,62.49,116.6,413.4
2025-11-06 14:20:53.751808,hospital_C,35.57,54.69,100.4,408.8
2025-11-06 15:20:53.751808,hospital_C,50.43,71.56,137.6,412.0
2025-11-06 16:20:53.751808,hospital_C,43.46,63.28,120.2,413.8
2025-11-06 17:20:53.751808,hospital_C,56.55,80.61,151.2,415.9
2025-11-06 18:20:53.751808,hospital_C,49.67,72.61,135.7,414.6
2025-11-06 19:20:53.751808,hospital_C,51.76,75.08,140.9,415.4
2025-11-06 20:20:53.751808,hospital_C,33.97,49.95,97.0,409.3
2025-11-06 21:20:53.751808,hospital_C,31.62,47.41,91.9,409.1
2025-11-06 22:20:53.751808,hospital_C,33.55,49.88,96.0,407.5
2025-11-06 23:20:53.751808,hospital_C,41.02,58.8,114.1,411.9
2025-11-07 00:20:53.751808,hospital_C,45.26,64.0,124.6,411.4
2025-11-07 01:20:53.751808,hospital_C,44.03,62.88,121.6,413.5
2025-11-07 02:20:53.751808,hospital_C,45.23,64.55,124.6,410.4
2025-11-07 03:20:53.751808,hospital_C,44.27,63.69,122.2,413.1
2025-11-07 04:20:53.751808,hospital_C,44.05,63.62,121.6,407.1
2025-11-07 05:20:53.751808,hospital_C,45.39,65.28,125.0,418.0
2025-11-07 06:20:53.751808,hospital_C,42.36,61.82,117.4,410.0
2025-11-07 07:20:53.751808,hospital_C,67.43,96.45,162.7,417.3
2025-11-07 08:20:53.751808,hospital_C,74.03,103.91,169.6,412.7
2025-11-07 09:20:53.751808,hospital_C,69.05,97.89,164.4,418.4
2025-11-07 10:20:53.751808,hospital_C,50.92,73.86,138.8,414.8
2025-11-07 11:20:53.751808,hospital_C,58.42,82.18,153.2,418.0
2025-11-07 12:20:53.751808,hospital_C,41.01,61.69,114.0,413.3
2025-11-07 13:20:53.751808,hospital_C,47.74,69.09,130.8,413.3
2025-11-07 14:20:53.751808,hospital_C,47.57,68.55,130.4,412.7
2025-11-07 15:20:53.751808,hospital_C,54.85,76.67,148.6,414.6
2025-11-07 16:20:53.751808,hospital_C,36.9,55.7,103.8,409.6
2025-11-07 17:20:53.751808,hospital_C,54.42,78.15,147.5,418.4
2025-11-07 18:20:53.751808,hospital_C,57.94,82.17,152.7,412.7
2025-11-07 19:20:53.751808,hospital_C,74.66,101.54,170.3,417.9
2025-11-07 20:20:53.751808,hospital_C,44.74,62.39,123.4,412.0
2025-11-07 21:20:53.751808,hospital_C,40.88,58.11,113.7,413.3
2025-11-07 22:20:53.751808,hospital_C,45.88,64.13,126.2,415.3
2025-11-07 23:20:53.751808,hospital_C,44.75,63.11,123.4,411.6
2025-11-08 00:20:53.751808,hospital_C,31.47,46.31,91.6,409.8
2025-11-08 01:20:53.751808,hospital_C,40.13,56.58,111.8,410.7
2025-11-08 02:20:53.751808,hospital_C,41.65,58.57,115.6,414.9
2025-11-08 03:20:53.751808,hospital_C,32.13,47.77,93.0,407.7
2025-11-08 04:20:53.751808,hospital_C,36.68,53.19,103.2,411.0
2025-11-08 05:20:53.751808,hospital_C,35.04,51.4,99.2,412.6
2025-11-08 06:20:53.751808,hospital_C,40.06,57.23,111.6,411.3
2025-11-08 07:20:53.751808,hospital_C,43.82,66.39,121.0,408.9
2025-11-08 08:20:53.751808,hospital_C,56.13,80.47,150.8,408.6
2025-11-08 09:20:53.751808,hospital_C,60.79,85.63,155.7,415.1
2025-11-08 10:20:53.751808,hospital_C,64.65,87.47,159.7,423.3
2025-11-08 11:20:53.751808,hospital_C,42.02,61.02,116.5,411.4
2025-11-08 12:20:53.751808,hospital_C,48.36,68.04,132.4,417.7
2025-11-08 13:20:53.751808,hospital_C,30.65,47.26,89.8,405.8
2025-11-08 14:20:53.751808,hospital_C,36.05,53.2,101.6,411.3
2025-11-08 15:20:53.751808,hospital_C,42.24,60.1,117.1,414.2
2025-11-08 16:20:53.751808,hospital_C,30.86,46.76,90.3,404.8
2025-11-08 17:20:53.751808,hospital_C,51.32,72.28,139.8,411.7
2025-11-08 18:20:53.751808,hospital_C,29.7,47.25,87.8,409.0
2025-11-08 19:20:53.751808,hospital_C,50.84,71.72,138.6,413.5
2025-11-08 20:20:53.751808,hospital_C,29.08,42.69,86.5,408.4
2025-11-08 21:20:53.751808,hospital_C,30.08,44.0,88.6,406.5
2025-11-08 22:20:53.751808,hospital_C,29.01,42.97,86.4,409.5
2025-11-08 23:20:53.751808,hospital_C,35.2,50.36,99.6,410.3
2025-11-09 00:20:53.751808,hospital_C,29.29,43.79,86.9,408.4
2025-11-09 01:20:53.751808,hospital_C,24.07,38.02,75.8,407.9
2025-11-09 02:20:53.751808,hospital_C,43.52,60.74,120.3,408.5
2025-11-09 03:20:53.751808,hospital_C,33.83,49.74,96.7,410.3
2025-11-09 04:20:53.751808,hospital_C,43.88,61.51,121.2,411.0
2025-11-09 05:20:53.751808,hospital_C,34.18,50.4,97.4,405.9
2025-11-09 06:20:53.751808,hospital_C,38.4,55.31,107.5,415.1
2025-11-09 07:20:53.751808,hospital_C,56.6,81.15,151.3,415.1
2025-11-09 08:20:53.751808,hospital_C,56.43,80.82,151.1,415.1
2025-11-09 09:20:53.751808,hospital_C,47.18,69.9,129.4,415.1
2025-11-09 10:20:53.751808,hospital_C,45.6,65.46,125.5,412.6
2025-11-09 11:20:53.751808,hospital_C,37.01,55.23,104.0,413.1
2025-11-09 12:20:53.751808,hospital_C,46.27,65.62,127.2,411.3
2025-11-09 13:20:53.751808,hospital_C,47.31,66.51,129.8,411.7
2025-11-09 14:20:53.751808,hospital_C,35.04,52.03,99.2,408.4
2025-11-09 15:20:53.751808,hospital_C,27.92,43.56,84.0,409.2
2025-11-09 16:20:53.751808,hospital_C,26.87,42.16,81.8,406.2
2025-11-09 17:20:53.751808,hospital_C,29.44,47.0,87.3,408.6
2025-11-09 18:20:53.751808,hospital_C,43.63,63.35,120.6,411.3
2025-11-09 19:20:53.751808,hospital_C,37.15,55.9,104.4,408.0
2025-11-09 20:20:53.751808,hospital_C,33.84,48.19,96.7,408.6
2025-11-09 21:20:53.751808,hospital_C,33.62,48.1,96.2,407.9
2025-11-09 22:20:53.751808,hospital_C,33.64,48.32,96.2,412.1
2025-11-09 23:20:53.751808,hospital_C,36.56,51.94,102.9,409.4
2025-11-10 00:20:53.751808,hospital_C,42.06,60.31,116.7,411.1
2025-11-10 01:20:53.751808,hospital_C,41.6,60.07,115.5,410.8
2025-11-10 02:20:53.751808,hospital_C,41.53,60.27,115.3,412.0
2025-11-10 03:20:53.751808,hospital_C,37.33,55.66,104.8,408.4
2025-11-10 04:20:53.751808,hospital_C,35.57,53.82,100.4,406.8
2025-11-10 05:20:53.751808,hospital_C,37.02,55.61,104.0,410.7
2025-11-10 06:20:53.751808,hospital_C,39.13,58.08,109.3,412.1
2025-11-10 07:20:53.751808,hospital_C,64.46,93.01,159.5,409.7
2025-11-10 08:20:53.751808,hospital_C,69.31,98.46,164.6,419.1
2025-11-10 09:20:53.751808,hospital_C,53.92,80.4,146.3,415.9
2025-11-10 10:20:53.751808,hospital_C,45.62,67.73,125.5,412.8
2025-11-10 11:20:53.751808,hospital_C,41.39,62.5,115.0,407.4
2025-11-10 12:20:53.751808,hospital_C,46.66,68.22,128.1,412.5
2025-11-10 13:20:53.751808,hospital_C,45.27,66.24,124.7,409.5
2025-11-10 14:20:53.751808,hospital_C,44.06,64.49,121.6,412.8
2025-11-10 15:20:53.751808,hospital_C,45.67,66.06,125.7,413.0
2025-11-10 16:20:53.751808,hospital_C,40.24,59.56,112.1,413.8
2025-11-10 17:20:53.751808,hospital_C,42.53,64.41,117.8,412.9
2025-11-10 18:20:53.751808,hospital_C,63.02,88.03,158.0,417.3
2025-11-10 19:20:53.751808,hospital_C,51.07,74.28,139.2,412.4
2025-11-10 20:20:53.751808,hospital_C,43.29,60.71,119.7,408.6
2025-11-10 21:20:53.751808,hospital_C,31.74,47.55,92.2,408.5
2025-11-10 22:20:53.751808,hospital_C,45.99,64.26,126.5,413.6
2025-11-10 23:20:53.751808,hospital_C,33.57,50.19,96.1,409.0
2025-11-11 00:20:53.751808,hospital_C,36.77,54.19,103.4,408.9
2025-11-11 01:20:53.751808,hospital_C,47.49,66.89,130.2,409.5
2025-11-11 02:20:53.751808,hospital_C,52.3,72.72,142.2,416.6
2025-11-11 03:20:53.751808,hospital_C,49.99,70.29,136.5,412.4
2025-11-11 04:20:53.751808,hospital_C,43.1,62.51,119.2,408.5
2025-11-11 05:20:53.751808,hospital_C,41.22,60.47,114.6,412.6
2025-11-11 06:20:53.751808,hospital_C,52.42,73.45,142.6,411.1
2025-11-11 07:20:53.751808,hospital_C,60.94,88.96,155.8,415.1
2025-11-11 08:20:53.751808,hospital_C,51.32,77.66,139.8,415.6
2025-11-11 09:20:53.751808,hospital_C,56.28,83.13,150.9,414.5
2025-11-11 10:20:53.751808,hospital_C,48.62,71.2,133.0,411.2
2025-11-11 11:20:53.751808,hospital_C,50.73,73.29,138.3,413.2
2025-11-11 12:20:53.751808,hospital_C,46.74,68.31,128.3,411.0
2025-11-11 13:20:53.751808,hospital_C,50.59,72.39,138.0,418.4
2025-11-11 14:20:53.751808,hospital_C,48.06,69.13,131.7,415.8
2025-11-11 15:20:53.751808,hospital_C,35.68,54.52,100.7,410.4
2025-11-11 16:20:53.751808,hospital_C,37.07,55.89,104.2,407.3
2025-11-11 17:20:53.751808,hospital_C,46.36,68.84,127.4,415.8
2025-11-11 18:20:53.751808,hospital_C,60.99,85.68,155.9,416.3
2025-11-11 19:20:53.751808,hospital_C,39.4,60.8,110.0,410.6
2025-11-11 20:20:53.751808,hospital_C,38.83,55.55,108.6,411.2
2025-11-11 21:20:53.751808,hospital_C,26.44,41.42,80.8,406.6
2025-11-11 22:20:53.751808,hospital_C,38.09,55.13,106.7,411.8
2025-11-11 23:20:53.751808,hospital_C,26.11,41.57,80.2,407.8
2025-11-12 00:20:53.751808,hospital_C,41.37,59.5,114.9,413.4
2025-11-12 01:20:53.751808,hospital_C,45.76,64.88,125.9,414.1
2025-11-12 02:20:53.751808,hospital_C,37.67,55.81,105.7,406.5
2025-11-12 03:20:53.751808,hospital_C,40.98,59.88,113.9,413.7
2025-11-12 04:20:53.751808,hospital_C,52.47,73.35,142.7,416.3
2025-11-12 05:20:53.751808,hospital_C,47.02,67.16,129.1,413.9
2025-11-12 06:20:53.751808,hospital_C,41.17,60.45,114.4,411.1
2025-11-12 07:20:53.751808,hospital_C,78.8,109.59,174.6,414.2
2025-11-12 08:20:53.751808,hospital_C,77.74,108.19,173.5,416.2
2025-11-12 09:20:53.751808,hospital_C,74.27,103.91,169.9,412.2
2025-11-12 10:20:53.751808,hospital_C,56.33,80.1,151.0,412.9
2025-11-12 11:20:53.751808,hospital_C,40.27,61.21,112.2,411.7
2025-11-12 12:20:53.751808,hospital_C,57.0,80.16,151.7,412.6
2025-11-12 13:20:53.751808,hospital_C,37.09,56.79,104.2,410.2
2025-11-12 14:20:53.751808,hospital_C,46.38,67.17,127.4,414.1
2025-11-12 15:20:53.751808,hospital_C,53.05,74.59,144.1,414.2
2025-11-12 16:20:53.751808,hospital_C,58.99,81.23,153.8,416.1
2025-11-12 17:20:53.751808,hospital_C,49.81,72.83,136.0,409.2
2025-11-12 18:20:53.751808,hospital_C,50.35,73.39,137.4,412.8
2025-11-12 19:20:53.751808,hospital_C,61.28,86.08,156.2,417.1
2025-11-12 20:20:53.751808,hospital_C,29.83,45.15,88.1,409.1
2025-11-12 21:20:53.751808,hospital_C,41.72,59.08,115.8,415.1
2025-11-12 22:20:53.751808,hospital_C,43.87,61.81,121.2,414.0
2025-11-12 23:20:53.751808,hospital_C,39.82,57.41,111.0,412.0
2025-11-13 00:20:53.751808,hospital_C,48.09,67.27,131.7,409.7
2025-11-13 01:20:53.751808,hospital_C,39.43,57.56,110.1,409.3
2025-11-13 02:20:53.751808,hospital_C,44.83,64.09,123.6,415.4
2025-11-13 03:20:53.751808,hospital_C,39.74,58.45,110.8,405.8
2025-11-13 04:20:53.751808,hospital_C,41.5,60.67,115.3,413.6
2025-11-13 05:20:53.751808,hospital_C,47.68,67.92,130.7,414.2
2025-11-13 06:20:53.751808,hospital_C,42.85,62.38,118.6,408.8
2025-11-13 07:20:53.751808,hospital_C,68.67,97.89,164.0,413.7
2025-11-13 08:20:53.751808,hospital_C,82.73,113.96,178.8,419.9
2025-11-13 09:20:53.751808,hospital_C,57.54,84.59,152.3,413.4
2025-11-13 10:20:53.751808,hospital_C,51.28,74.28,139.7,413.3
2025-11-13 11:20:53.751808,hospital_C,59.07,82.93,153.9,416.0
2025-11-13 12:20:53.751808,hospital_C,44.07,65.22,121.7,416.8
2025-11-13 13:20:53.751808,hospital_C,48.58,70.07,133.0,415.3
2025-11-13 14:20:53.751808,hospital_C,42.51,62.71,117.8,412.6
2025-11-13 15:20:53.751808,hospital_C,48.31,69.11,132.3,408.2
2025-11-13 16:20:53.751808,hospital_C,60.18,82.6,155.0,419.5
2025-11-13 17:20:53.751808,hospital_C,49.36,72.31,134.9,410.5
2025-11-13 18:20:53.751808,hospital_C,55.7,79.57,150.3,415.3
2025-11-13 19:20:53.751808,hospital_C,55.97,79.94,150.6,415.6
2025-11-13 20:20:53.751808,hospital_C,40.07,56.99,111.7,414.4
2025-11-13 21:20:53.751808,hospital_C,41.09,58.35,114.2,409.0
2025-11-13 22:20:53.751808,hospital_C,46.75,65.14,128.4,417.1
2025-11-13 23:20:53.751808,hospital_C,58.6,79.11,153.4,411.9
2025-11-14 00:20:53.751808,hospital_C,41.98,60.21,116.4,406.8
2025-11-14 01:20:53.751808,hospital_C,44.91,63.9,123.8,411.0
2025-11-14 02:20:53.751808,hospital_C,54.21,74.93,147.0,412.4
2025-11-14 03:20:53.751808,hospital_C,33.1,50.78,95.1,408.6
2025-11-14 04:20:53.751808,hospital_C,32.01,49.7,92.7,410.7
2025-11-14 05:20:53.751808,hospital_C,31.87,49.65,92.5,409.3
2025-11-14 06:20:53.751808,hospital_C,31.93,49.76,92.6,408.7
2025-11-14 07:20:53.751808,hospital_C,78.57,109.33,174.4,418.7
2025-11-14 08:20:53.751808,hospital_C,55.99,83.06,150.6,415.0
2025-11-14 09:20:53.751808,hospital_C,62.79,90.66,157.8,417.3
2025-11-14 10:20:53.751808,hospital_C,41.83,63.35,116.1,413.0
2025-11-14 11:20:53.751808,hospital_C,30.7,50.15,90.0,407.9
2025-11-14 12:20:53.751808,hospital_C,45.87,67.31,126.2,414.2
2025-11-14 13:20:53.751808,hospital_C,48.39,69.84,132.5,409.5
2025-11-14 14:20:53.751808,hospital_C,39.71,59.47,110.8,411.5
2025-11-14 15:20:53.751808,hospital_C,45.41,65.77,125.0,411.1
2025-11-14 16:20:53.751808,hospital_C,41.64,61.18,115.6,413.2
2025-11-14 17:20:53.751808,hospital_C,48.31,71.09,132.3,413.0
2025-11-14 18:20:53.751808,hospital_C,71.69,98.05,167.1,412.0
2025-11-14 19:20:53.751808,hospital_C,36.6,57.56,103.0,411.9
2025-11-14 20:20:53.751808,hospital_C,32.87,48.67,94.6,408.9
2025-11-14 21:20:53.751808,hospital_C,32.89,48.88,94.6,409.0
2025-11-14 22:20:53.751808,hospital_C,48.19,66.8,132.0,415.3
2025-11-14 23:20:53.751808,hospital_C,44.69,63.04,123.2,408.8
2025-11-15 00:20:53.751808,hospital_C,28.48,42.86,85.2,403.7
2025-11-15 01:20:53.751808,hospital_C,31.14,46.18,90.9,410.8
2025-11-15 02:20:53.751808,hospital_C,38.82,55.3,108.5,410.4
2025-11-15 03:20:53.751808,hospital_C,36.74,53.11,103.4,408.9
2025-11-15 04:20:53.751808,hospital_C,38.46,55.25,107.7,412.4
2025-11-15 05:20:53.751808,hospital_C,29.41,44.89,87.2,409.2
2025-11-15 06:20:53.751808,hospital_C,42.68,60.26,118.2,410.8
2025-11-15 07:20:53.751808,hospital_C,59.75,84.8,154.6,424.2
2025-11-15 08:20:53.751808,hospital_C,53.25,77.15,144.6,415.6
2025-11-15 09:20:53.751808,hospital_C,47.74,70.54,130.8,413.6
2025-11-15 10:20:53.751808,hospital_C,47.08,67.17,129.2,413.4
2025-11-15 11:20:53.751808,hospital_C,36.73,54.91,103.3,410.8
2025-11-15 12:20:53.751808,hospital_C,51.3,71.44,139.8,415.2
2025-11-15 13:20:53.751808,hospital_C,47.06,66.22,129.1,412.3
2025-11-15 14:20:53.751808,hospital_C,44.7,63.21,123.3,413.0
2025-11-15 15:20:53.751808,hospital_C,33.1,49.54,95.1,410.1
2025-11-15 16:20:53.751808,hospital_C,32.17,48.28,93.1,408.1
2025-11-15 17:20:53.751808,hospital_C,46.33,66.52,127.3,413.5
2025-11-15 18:20:53.751808,hospital_C,35.88,54.39,101.2,412.3
2025-11-15 19:20:53.751808,hospital_C,49.19,69.82,134.5,411.6
2025-11-15 20:20:53.751808,hospital_C,23.5,36.24,74.6,407.2
2025-11-15 21:20:53.751808,hospital_C,29.69,43.55,87.8,409.0
2025-11-15 22:20:53.751808,hospital_C,30.83,45.07,90.2,405.4
2025-11-15 23:20:53.751808,hospital_C,31.53,46.12,91.7,408.6
2025-11-16 00:20:53.751808,hospital_C,37.7,53.51,105.7,409.1
2025-11-16 01:20:53.751808,hospital_C,43.98,61.03,121.5,407.5
2025-11-16 02:20:53.751808,hospital_C,42.92,60.03,118.8,411.3
2025-11-16 03:20:53.751808,hospital_C,41.3,58.37,114.7,411.7
2025-11-16 04:20:53.751808,hospital_C,43.29,60.83,119.7,411.0
2025-11-16 05:20:53.751808,hospital_C,32.08,47.97,92.9,411.9
2025-11-16 06:20:53.751808,hospital_C,37.28,54.02,104.7,410.9
2025-11-16 07:20:53.751808,hospital_C,63.74,89.41,158.8,412.6
2025-11-16 08:20:53.751808,hospital_C,58.47,83.18,153.2,413.5
2025-11-16 09:20:53.751808,hospital_C,52.26,75.76,142.1,414.4
2025-11-16 10:20:53.751808,hospital_C,34.71,52.87,98.5,408.3
2025-11-16 11:20:53.751808,hospital_C,51.69,72.2,140.7,416.6
2025-11-16 12:20:53.751808,hospital_C,41.68,60.32,115.7,412.1
2025-11-16 13:20:53.751808,hospital_C,39.13,57.06,109.3,413.9
2025-11-16 14:20:53.751808,hospital_C,38.71,56.28,108.3,411.3
2025-11-16 15:20:53.751808,hospital_C,46.33,64.84,127.3,410.8
2025-11-16 16:20:53.751808,hospital_C,48.27,66.88,132.2,409.2
2025-11-16 17:20:53.751808,hospital_C,57.08,78.93,151.8,414.0
2025-11-16 18:20:53.751808,hospital_C,42.94,62.55,118.9,407.4
2025-11-16 19:20:53.751808,hospital_C,41.53,60.97,115.3,409.1
2025-11-16 20:20:53.751808,hospital_C,28.31,41.79,84.8,408.3
2025-11-16 21:20:53.751808,hospital_C,36.94,51.92,103.8,410.8
2025-11-16 22:20:53.751808,hospital_C,34.29,49.07,97.6,407.6
2025-11-16 23:20:53.751808,hospital_C,28.99,43.18,86.3,411.7
2025-11-17 00:20:53.751808,hospital_C,36.03,53.34,101.6,413.5
2025-11-17 01:20:53.751808,hospital_C,40.07,58.31,111.7,411.2
2025-11-17 02:20:53.751808,hospital_C,49.03,68.94,134.1,416.8
2025-11-17 03:20:53.751808,hospital_C,42.69,61.86,118.2,410.9
2025-11-17 04:20:53.751808,hospital_C,43.67,63.17,120.7,412.9
2025-11-17 05:20:53.751808,hospital_C,49.83,70.41,136.1,413.6
2025-11-17 06:20:53.751808,hospital_C,48.31,68.69,132.3,417.6
2025-11-17 07:20:53.751808,hospital_C,67.5,96.53,162.7,417.3
2025-11-17 08:20:53.751808,hospital_C,50.24,76.42,137.1,406.5
2025-11-17 09:20:53.751808,hospital_C,66.04,94.41,161.2,415.8
2025-11-17 10:20:53.751808,hospital_C,48.15,70.66,131.9,413.8
2025-11-17 11:20:53.751808,hospital_C,50.33,72.83,137.3,416.8
2025-11-17 12:20:53.751808,hospital_C,50.14,72.24,136.8,411.6
2025-11-17 13:20:53.751808,hospital_C,55.57,78.15,150.2,414.4
2025-11-17 14:20:53.751808,hospital_C,50.93,72.44,138.8,412.6
2025-11-17 15:20:53.751808,hospital_C,41.17,60.87,114.4,411.6
2025-11-17 16:20:53.751808,hospital_C,45.31,65.42,124.8,413.7
2025-11-17 17:20:53.751808,hospital_C,50.49,73.61,137.7,408.7
2025-11-17 18:20:53.751808,hospital_C,48.85,71.66,133.6,415.5
2025-11-17 19:20:53.751808,hospital_C,50.24,73.32,137.1,413.0
2025-11-17 20:20:53.751808,hospital_C,42.98,60.36,119.0,410.2
2025-11-17 21:20:53.751808,hospital_C,28.26,43.53,84.8,408.2
2025-11-17 22:20:53.751808,hospital_C,35.53,52.18,100.3,408.1
2025-11-17 23:20:53.751808,hospital_C,38.39,55.75,107.5,411.8
2025-11-18 00:20:53.751808,hospital_C,40.44,58.43,112.6,412.0
2025-11-18 01:20:53.751808,hospital_C,52.56,72.74,142.9,413.3
2025-11-18 02:20:53.751808,hospital_C,44.22,63.38,122.0,411.0
2025-11-18 03:20:53.751808,hospital_C,38.22,56.7,107.1,409.5
2025-11-18 04:20:53.751808,hospital_C,41.1,60.21,114.2,412.2
2025-11-18 05:20:53.751808,hospital_C,58.68,80.64,153.5,413.1
2025-11-18 06:20:53.751808,hospital_C,42.02,61.43,116.5,411.5
2025-11-18 07:20:53.751808,hospital_C,67.62,96.68,162.9,417.1
2025-11-18 08:20:53.751808,hospital_C,74.83,104.84,170.5,408.8
2025-11-18 09:20:53.751808,hospital_C,41.69,66.27,115.7,410.4
2025-11-18 10:20:53.751808,hospital_C,60.12,84.49,155.0,410.6
2025-11-18 11:20:53.751808,hospital_C,28.45,47.55,85.1,409.5
2025-11-18 12:20:53.751808,hospital_C,51.31,73.59,139.8,410.9
2025-11-18 13:20:53.751808,hospital_C,40.9,61.19,113.8,409.2
2025-11-18 14:20:53.751808,hospital_C,47.85,68.87,131.1,411.5
2025-11-18 15:20:53.751808,hospital_C,49.67,70.68,135.7,405.8
2025-11-18 16:20:53.751808,hospital_C,38.85,57.96,108.6,408.4
2025-11-18 17:20:53.751808,hospital_C,50.6,73.74,138.0,412.3
2025-11-18 18:20:53.751808,hospital_C,59.65,84.14,154.5,409.7
2025-11-18 19:20:53.751808,hospital_C,53.25,76.8,144.6,416.1
2025-11-18 20:20:53.751808,hospital_C,48.27,66.47,132.2,411.9
2025-11-18 21:20:53.751808,hospital_C,39.61,56.64,110.5,407.1
2025-11-18 22:20:53.751808,hospital_C,23.94,38.78,75.5,408.8
2025-11-18 23:20:53.751808,hospital_C,39.42,56.95,110.0,413.6
2025-11-19 00:20:53.751808,hospital_C,32.16,48.86,93.1,410.3
2025-11-19 01:20:53.751808,hospital_C,52.9,73.13,143.8,415.6
2025-11-19 02:20:53.751808,hospital_C,44.21,63.37,122.0,412.2
2025-11-19 03:20:53.751808,hospital_C,33.82,51.61,96.6,412.3
2025-11-19 04:20:53.751808,hospital_C,40.3,59.28,112.2,412.4
2025-11-19 05:20:53.751808,hospital_C,34.92,53.18,99.0,407.6
2025-11-19 06:20:53.751808,hospital_C,53.27,74.42,144.7,413.5
2025-11-19 07:20:53.751808,hospital_C,76.9,107.4,172.6,417.0
2025-11-19 08:20:53.751808,hospital_C,47.4,73.14,130.0,415.3
2025-11-19 09:20:53.751808,hospital_C,57.46,84.49,152.2,417.3
2025-11-19 10:20:53.751808,hospital_C,52.16,75.29,141.9,409.8
2025-11-19 11:20:53.751808,hospital_C,52.0,74.76,141.5,420.4
2025-11-19 12:20:53.751808,hospital_C,53.16,75.73,144.4,414.3
2025-11-19 13:20:53.751808,hospital_C,56.2,78.88,150.8,415.7
2025-11-19 14:20:53.751808,hospital_C,48.58,69.72,133.0,410.4
2025-11-19 15:20:53.751808,hospital_C,47.74,68.45,130.8,415.8
2025-11-19 16:20:53.751808,hospital_C,39.01,58.13,109.0,414.0
2025-11-19 17:20:53.751808,hospital_C,52.04,75.41,141.6,411.6
2025-11-19 18:20:53.751808,hospital_C,61.4,86.17,156.3,414.7
2025-11-19 19:20:53.751808,hospital_C,59.51,84.04,154.3,414.5
2025-11-19 20:20:53.751808,hospital_C,36.63,53.01,103.1,411.3
2025-11-19 21:20:53.751808,hospital_C,39.4,56.41,110.0,406.6
2025-11-19 22:20:53.751808,hospital_C,31.66,47.7,92.0,410.9
2025-11-19 23:20:53.751808,hospital_C,38.65,56.06,108.1,409.7
2025-11-20 00:20:53.751808,hospital_C,32.25,48.96,93.3,407.3
2025-11-20 01:20:53.751808,hospital_C,29.27,45.82,86.9,408.5
2025-11-20 02:20:53.751808,hospital_C,38.89,57.22,108.7,408.8
2025-11-20 03:20:53.751808,hospital_C,42.95,62.16,118.9,412.8
2025-11-20 04:20:53.751808,hospital_C,56.72,78.26,151.4,410.6
2025-11-20 05:20:53.751808,hospital_C,51.46,72.29,140.1,416.7
2025-11-20 06:20:53.751808,hospital_C,39.82,58.88,111.0,411.6
2025-11-20 07:20:53.751808,hospital_C,60.13,88.02,155.0,416.1
2025-11-20 08:20:53.751808,hospital_C,76.81,107.12,172.5,419.3
2025-11-20 09:20:53.751808,hospital_C,67.1,95.63,162.3,414.8
2025-11-20 10:20:53.751808,hospital_C,40.96,62.34,113.9,410.9
2025-11-20 11:20:53.751808,hospital_C,59.74,83.7,154.6,410.7
2025-11-20 12:20:53.751808,hospital_C,41.67,62.45,115.7,411.9
2025-11-20 13:20:53.751808,hospital_C,40.91,61.2,113.8,409.6
2025-11-20 14:20:53.751808,hospital_C,43.88,64.29,121.2,408.8
2025-11-20 15:20:53.751808,hospital_C,38.77,58.09,108.4,412.4
2025-11-20 16:20:53.751808,hospital_C,35.51,54.09,100.3,406.8
2025-11-20 17:20:53.751808,hospital_C,47.32,69.95,129.8,414.9
2025-11-20 18:20:53.751808,hospital_C,50.92,74.05,138.8,412.6
2025-11-20 19:20:53.751808,hospital_C,53.24,76.79,144.6,409.4
2025-11-20 20:20:53.751808,hospital_C,40.0,56.91,111.5,412.0
2025-11-20 21:20:53.751808,hospital_C,35.15,51.49,99.5,411.9
2025-11-20 22:20:53.751808,hospital_C,31.63,47.66,91.9,411.3
2025-11-20 23:20:53.751808,hospital_C,40.39,58.07,112.5,410.5
2025-11-21 00:20:53.751808,hospital_C,40.38,58.36,112.4,411.0
2025-11-21 01:20:53.751808,hospital_C,48.96,68.58,133.9,410.5
2025-11-21 02:20:53.751808,hospital_C,37.89,56.07,106.2,412.8
